5.24,-24.65,13.27
6.17,-24.84,12.57
6.17,-24.84,12.57
6.17,-24.84,12.57
6.17,-24.84,12.57
6.17,-24.84,12.57
7.17,-24.94,11.86
7.17,-24.94,11.86
7.17,-24.94,11.86
7.17,-24.94,11.86
7.17,-24.94,11.86
8.1,-24.93,11.29
8.1,-24.93,11.29
8.1,-24.93,11.29
8.1,-24.93,11.29
8.1,-24.93,11.29
8.26,-24.73,11.7
8.26,-24.73,11.7
8.26,-24.73,11.7
8.26,-24.73,11.7
8.26,-24.73,11.7
7.48,-24.3,13.24
7.48,-24.3,13.24
7.48,-24.3,13.24
7.48,-24.3,13.24
7.48,-24.3,13.24
6.87,-23.79,14.69
6.87,-23.79,14.69
6.87,-23.79,14.69
6.87,-23.79,14.69
6.87,-23.79,14.69
6.52,-23.31,15.87
6.52,-23.31,15.87
6.52,-23.31,15.87
6.52,-23.31,15.87
6.52,-23.31,15.87
6.27,-22.89,16.88
6.27,-22.89,16.88
6.27,-22.89,16.88
6.27,-22.89,16.88
6.27,-22.89,16.88
6.9,-23.49,15.93
6.9,-23.49,15.93
6.9,-23.49,15.93
6.9,-23.49,15.93
6.9,-23.49,15.93
8.32,-24.64,13.03
8.32,-24.64,13.03
8.32,-24.64,13.03
8.32,-24.64,13.03
8.32,-24.64,13.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
9.73,-25.32,10.03
10.94,-25,8.31
10.94,-25,8.31
10.94,-25,8.31
10.94,-25,8.31
10.94,-25,8.31
10.47,-24.7,9.56
10.47,-24.7,9.56
10.47,-24.7,9.56
10.47,-24.7,9.56
10.47,-24.7,9.56
9.93,-24.38,10.84
9.93,-24.38,10.84
9.93,-24.38,10.84
9.93,-24.38,10.84
9.93,-24.38,10.84
9.28,-23.99,12.21
9.28,-23.99,12.21
9.28,-23.99,12.21
9.28,-23.99,12.21
9.28,-23.99,12.21
9.74,-23.81,12.2
9.74,-23.81,12.2
9.74,-23.81,12.2
9.74,-23.81,12.2
9.74,-23.81,12.2
11.95,-23.79,9.47
11.95,-23.79,9.47
11.95,-23.79,9.47
11.95,-23.79,9.47
11.95,-23.79,9.47
14.49,-23.14,5.54
14.49,-23.14,5.54
14.49,-23.14,5.54
14.49,-23.14,5.54
14.49,-23.14,5.54
16.66,-21.59,1.57
16.66,-21.59,1.57
16.66,-21.59,1.57
16.66,-21.59,1.57
16.66,-21.59,1.57
18.42,-19.37,-1.84
18.42,-19.37,-1.84
18.42,-19.37,-1.84
18.42,-19.37,-1.84
18.42,-19.37,-1.84
18.74,-18.47,-2.09
18.74,-18.47,-2.09
18.74,-18.47,-2.09
18.74,-18.47,-2.09
18.74,-18.47,-2.09
18.29,-18.59,-0.79
18.29,-18.59,-0.79
18.29,-18.59,-0.79
18.29,-18.59,-0.79
18.29,-18.59,-0.79
17.99,-18.52,0.19
17.99,-18.52,0.19
17.99,-18.52,0.19
17.99,-18.52,0.19
17.99,-18.52,0.19
17.63,-18.45,1.28
17.63,-18.45,1.28
17.63,-18.45,1.28
17.63,-18.45,1.28
17.63,-18.45,1.28
17.34,-18.28,2.38
17.34,-18.28,2.38
17.34,-18.28,2.38
17.34,-18.28,2.38
17.34,-18.28,2.38
17.15,-18.05,3.26
17.15,-18.05,3.26
17.15,-18.05,3.26
17.15,-18.05,3.26
17.15,-18.05,3.26
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.02,-17.83,3.97
17.56,-17.21,2.4
17.56,-17.21,2.4
17.56,-17.21,2.4
17.56,-17.21,2.4
17.56,-17.21,2.4
18.04,-16.72,0.55
18.04,-16.72,0.55
18.04,-16.72,0.55
18.04,-16.72,0.55
18.04,-16.72,0.55
18.22,-16.32,-0.05
18.22,-16.32,-0.05
18.22,-16.32,-0.05
18.22,-16.32,-0.05
18.22,-16.32,-0.05
18.24,-16.04,0.03
18.24,-16.04,0.03
18.24,-16.04,0.03
18.24,-16.04,0.03
18.24,-16.04,0.03
18.54,-15.42,-1
18.54,-15.42,-1
18.54,-15.42,-1
18.54,-15.42,-1
18.54,-15.42,-1
18.87,-14.6,-2.33
18.87,-14.6,-2.33
18.87,-14.6,-2.33
18.87,-14.6,-2.33
18.87,-14.6,-2.33
19,-13.96,-2.82
19,-13.96,-2.82
19,-13.96,-2.82
19,-13.96,-2.82
19,-13.96,-2.82
19.23,-12.9,-3.93
19.23,-12.9,-3.93
19.23,-12.9,-3.93
19.23,-12.9,-3.93
19.23,-12.9,-3.93
19.44,-11.37,-5.48
19.44,-11.37,-5.48
19.44,-11.37,-5.48
19.44,-11.37,-5.48
19.44,-11.37,-5.48
19.46,-9.48,-7.1
19.46,-9.48,-7.1
19.46,-9.48,-7.1
19.46,-9.48,-7.1
19.46,-9.48,-7.1
19.31,-7.47,-8.46
19.31,-7.47,-8.46
19.31,-7.47,-8.46
19.31,-7.47,-8.46
19.31,-7.47,-8.46
19.06,-5.91,-9.02
19.06,-5.91,-9.02
19.06,-5.91,-9.02
19.06,-5.91,-9.02
19.06,-5.91,-9.02
18.85,-5.2,-8.8
18.85,-5.2,-8.8
18.85,-5.2,-8.8
18.85,-5.2,-8.8
18.85,-5.2,-8.8
18.69,-4.98,-8.09
18.69,-4.98,-8.09
18.69,-4.98,-8.09
18.69,-4.98,-8.09
18.69,-4.98,-8.09
18.49,-4.65,-7.66
18.49,-4.65,-7.66
18.49,-4.65,-7.66
18.49,-4.65,-7.66
18.49,-4.65,-7.66
18.32,-4.44,-7.11
18.32,-4.44,-7.11
18.32,-4.44,-7.11
18.32,-4.44,-7.11
18.32,-4.44,-7.11
18.1,-4.23,-6.96
18.1,-4.23,-6.96
18.1,-4.23,-6.96
18.1,-4.23,-6.96
18.1,-4.23,-6.96
18.1,-4.23,-6.96
18.1,-4.23,-6.96
18.1,-4.23,-6.96
17.37,-3.76,-6.94
17.37,-3.76,-6.94
17.37,-3.76,-6.94
17.37,-3.76,-6.94
17.37,-3.76,-6.94
17.01,-3.53,-7.54
17.01,-3.53,-7.54
17.01,-3.53,-7.54
17.01,-3.53,-7.54
17.01,-3.53,-7.54
16.56,-3.31,-8.43
16.56,-3.31,-8.43
16.56,-3.31,-8.43
16.56,-3.31,-8.43
16.56,-3.31,-8.43
16.33,-3.25,-8.4
16.33,-3.25,-8.4
16.33,-3.25,-8.4
16.33,-3.25,-8.4
16.33,-3.25,-8.4
16.12,-3.25,-8.22
16.12,-3.25,-8.22
16.12,-3.25,-8.22
16.12,-3.25,-8.22
16.12,-3.25,-8.22
15.88,-3.29,-8.25
15.88,-3.29,-8.25
15.88,-3.29,-8.25
15.88,-3.29,-8.25
15.88,-3.29,-8.25
15.65,-3.33,-8.22
15.65,-3.33,-8.22
15.65,-3.33,-8.22
15.65,-3.33,-8.22
15.65,-3.33,-8.22
15.46,-3.39,-8.15
15.46,-3.39,-8.15
15.46,-3.39,-8.15
15.46,-3.39,-8.15
15.46,-3.39,-8.15
15.24,-3.49,-8.22
15.24,-3.49,-8.22
15.24,-3.49,-8.22
15.24,-3.49,-8.22
15.24,-3.49,-8.22
15.04,-3.6,-8.22
15.04,-3.6,-8.22
15.04,-3.6,-8.22
15.04,-3.6,-8.22
15.04,-3.6,-8.22
14.87,-3.78,-8.06
14.87,-3.78,-8.06
14.87,-3.78,-8.06
14.87,-3.78,-8.06
14.87,-3.78,-8.06
14.71,-3.97,-7.85
14.71,-3.97,-7.85
14.71,-3.97,-7.85
14.71,-3.97,-7.85
14.71,-3.97,-7.85
14.51,-4.23,-7.68
14.51,-4.23,-7.68
14.51,-4.23,-7.68
14.51,-4.23,-7.68
14.51,-4.23,-7.68
14.32,-4.45,-7.45
14.32,-4.45,-7.45
14.32,-4.45,-7.45
14.32,-4.45,-7.45
14.32,-4.45,-7.45
14.15,-4.63,-7.18
14.15,-4.63,-7.18
14.15,-4.63,-7.18
14.15,-4.63,-7.18
14.15,-4.63,-7.18
13.96,-4.77,-6.95
13.96,-4.77,-6.95
13.96,-4.77,-6.95
13.96,-4.77,-6.95
13.96,-4.77,-6.95
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.74,-4.93,-6.85
13.16,-5.25,-6.41
13.16,-5.25,-6.41
13.16,-5.25,-6.41
13.16,-5.25,-6.41
13.16,-5.25,-6.41
12.9,-5.43,-6.32
12.9,-5.43,-6.32
12.9,-5.43,-6.32
12.9,-5.43,-6.32
12.9,-5.43,-6.32
12.65,-5.59,-6.14
12.65,-5.59,-6.14
12.65,-5.59,-6.14
12.65,-5.59,-6.14
12.65,-5.59,-6.14
12.47,-5.71,-5.73
12.47,-5.71,-5.73
12.47,-5.71,-5.73
12.47,-5.71,-5.73
12.47,-5.71,-5.73
12.28,-5.8,-5.41
12.28,-5.8,-5.41
12.28,-5.8,-5.41
12.28,-5.8,-5.41
12.28,-5.8,-5.41
12.04,-5.89,-5.25
12.04,-5.89,-5.25
12.04,-5.89,-5.25
12.04,-5.89,-5.25
12.04,-5.89,-5.25
11.71,-5.99,-5.33
11.71,-5.99,-5.33
11.71,-5.99,-5.33
11.71,-5.99,-5.33
11.71,-5.99,-5.33
11.45,-6.02,-5.36
11.45,-6.02,-5.36
11.45,-6.02,-5.36
11.45,-6.02,-5.36
11.45,-6.02,-5.36
11.32,-6,-5
11.32,-6,-5
11.32,-6,-5
11.32,-6,-5
11.32,-6,-5
11.23,-5.98,-4.57
11.23,-5.98,-4.57
11.23,-5.98,-4.57
11.23,-5.98,-4.57
11.23,-5.98,-4.57
11.1,-5.96,-4.23
11.1,-5.96,-4.23
11.1,-5.96,-4.23
11.1,-5.96,-4.23
11.1,-5.96,-4.23
10.98,-5.96,-3.92
10.98,-5.96,-3.92
10.98,-5.96,-3.92
10.98,-5.96,-3.92
10.98,-5.96,-3.92
10.82,-5.96,-3.81
10.82,-5.96,-3.81
10.82,-5.96,-3.81
10.82,-5.96,-3.81
10.82,-5.96,-3.81
10.7,-5.99,-3.68
10.7,-5.99,-3.68
10.7,-5.99,-3.68
10.7,-5.99,-3.68
10.7,-5.99,-3.68
10.57,-6.03,-3.58
10.57,-6.03,-3.58
10.57,-6.03,-3.58
10.57,-6.03,-3.58
10.57,-6.03,-3.58
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
10.43,-6.1,-3.57
9.93,-6.46,-3.66
9.93,-6.46,-3.66
9.93,-6.46,-3.66
9.93,-6.46,-3.66
9.93,-6.46,-3.66
9.8,-6.58,-3.62
9.8,-6.58,-3.62
9.8,-6.58,-3.62
9.8,-6.58,-3.62
9.8,-6.58,-3.62
9.68,-6.73,-3.49
9.68,-6.73,-3.49
9.68,-6.73,-3.49
9.68,-6.73,-3.49
9.68,-6.73,-3.49
9.59,-6.9,-3.26
9.59,-6.9,-3.26
9.59,-6.9,-3.26
9.59,-6.9,-3.26
9.59,-6.9,-3.26
9.48,-7.1,-3.01
9.48,-7.1,-3.01
9.48,-7.1,-3.01
9.48,-7.1,-3.01
9.48,-7.1,-3.01
9.37,-7.32,-2.72
9.37,-7.32,-2.72
9.37,-7.32,-2.72
9.37,-7.32,-2.72
9.37,-7.32,-2.72
9.25,-7.59,-2.42
9.25,-7.59,-2.42
9.25,-7.59,-2.42
9.25,-7.59,-2.42
9.25,-7.59,-2.42
9.09,-7.88,-2.16
9.09,-7.88,-2.16
9.09,-7.88,-2.16
9.09,-7.88,-2.16
9.09,-7.88,-2.16
8.88,-8.23,-1.96
8.88,-8.23,-1.96
8.88,-8.23,-1.96
8.88,-8.23,-1.96
8.88,-8.23,-1.96
8.61,-8.6,-1.85
8.61,-8.6,-1.85
8.61,-8.6,-1.85
8.61,-8.6,-1.85
8.61,-8.6,-1.85
8.2,-9.06,-1.97
8.2,-9.06,-1.97
8.2,-9.06,-1.97
8.2,-9.06,-1.97
8.2,-9.06,-1.97
7.72,-9.5,-2.14
7.72,-9.5,-2.14
7.72,-9.5,-2.14
7.72,-9.5,-2.14
7.72,-9.5,-2.14
7.21,-9.93,-2.36
7.21,-9.93,-2.36
7.21,-9.93,-2.36
7.21,-9.93,-2.36
7.21,-9.93,-2.36
6.72,-10.32,-2.45
6.72,-10.32,-2.45
6.72,-10.32,-2.45
6.72,-10.32,-2.45
6.72,-10.32,-2.45
6.24,-10.69,-2.46
6.24,-10.69,-2.46
6.24,-10.69,-2.46
6.24,-10.69,-2.46
6.24,-10.69,-2.46
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
5.67,-11.06,-2.59
4,-11.98,-2.62
4,-11.98,-2.62
4,-11.98,-2.62
4,-11.98,-2.62
4,-11.98,-2.62
3.43,-12.2,-2.69
3.43,-12.2,-2.69
3.43,-12.2,-2.69
3.43,-12.2,-2.69
3.43,-12.2,-2.69
2.9,-12.42,-2.75
2.9,-12.42,-2.75
2.9,-12.42,-2.75
2.9,-12.42,-2.75
2.9,-12.42,-2.75
2.47,-12.6,-2.74
2.47,-12.6,-2.74
2.47,-12.6,-2.74
2.47,-12.6,-2.74
2.47,-12.6,-2.74
2.09,-12.78,-2.72
2.09,-12.78,-2.72
2.09,-12.78,-2.72
2.09,-12.78,-2.72
2.09,-12.78,-2.72
1.69,-12.94,-2.82
1.69,-12.94,-2.82
1.69,-12.94,-2.82
1.69,-12.94,-2.82
1.69,-12.94,-2.82
1.3,-13.08,-2.98
1.3,-13.08,-2.98
1.3,-13.08,-2.98
1.3,-13.08,-2.98
1.3,-13.08,-2.98
1.01,-13.22,-2.97
1.01,-13.22,-2.97
1.01,-13.22,-2.97
1.01,-13.22,-2.97
1.01,-13.22,-2.97
0.81,-13.38,-2.8
0.81,-13.38,-2.8
0.81,-13.38,-2.8
0.81,-13.38,-2.8
0.81,-13.38,-2.8
0.62,-13.54,-2.58
0.62,-13.54,-2.58
0.62,-13.54,-2.58
0.62,-13.54,-2.58
0.62,-13.54,-2.58
0.45,-13.72,-2.27
0.45,-13.72,-2.27
0.45,-13.72,-2.27
0.45,-13.72,-2.27
0.45,-13.72,-2.27
0.22,-13.89,-2.17
0.22,-13.89,-2.17
0.22,-13.89,-2.17
0.22,-13.89,-2.17
0.22,-13.89,-2.17
0,-14.06,-2.01
0,-14.06,-2.01
0,-14.06,-2.01
0,-14.06,-2.01
0,-14.06,-2.01
-0.23,-14.22,-1.92
-0.23,-14.22,-1.92
-0.23,-14.22,-1.92
-0.23,-14.22,-1.92
-0.23,-14.22,-1.92
-0.47,-14.38,-1.9
-0.47,-14.38,-1.9
-0.47,-14.38,-1.9
-0.47,-14.38,-1.9
-0.47,-14.38,-1.9
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-0.71,-14.53,-1.94
-1.54,-14.81,-2.69
-1.54,-14.81,-2.69
-1.54,-14.81,-2.69
-1.54,-14.81,-2.69
-1.54,-14.81,-2.69
-1.87,-14.84,-3.05
-1.87,-14.84,-3.05
-1.87,-14.84,-3.05
-1.87,-14.84,-3.05
-1.87,-14.84,-3.05
-2.2,-14.88,-3.26
-2.2,-14.88,-3.26
-2.2,-14.88,-3.26
-2.2,-14.88,-3.26
-2.2,-14.88,-3.26
-2.55,-14.9,-3.43
-2.55,-14.9,-3.43
-2.55,-14.9,-3.43
-2.55,-14.9,-3.43
-2.55,-14.9,-3.43
-2.9,-14.91,-3.53
-2.9,-14.91,-3.53
-2.9,-14.91,-3.53
-2.9,-14.91,-3.53
-2.9,-14.91,-3.53
-3.25,-14.93,-3.54
-3.25,-14.93,-3.54
-3.25,-14.93,-3.54
-3.25,-14.93,-3.54
-3.25,-14.93,-3.54
-3.59,-14.94,-3.53
-3.59,-14.94,-3.53
-3.59,-14.94,-3.53
-3.59,-14.94,-3.53
-3.59,-14.94,-3.53
-3.91,-14.95,-3.51
-3.91,-14.95,-3.51
-3.91,-14.95,-3.51
-3.91,-14.95,-3.51
-3.91,-14.95,-3.51
-4.2,-14.95,-3.43
-4.2,-14.95,-3.43
-4.2,-14.95,-3.43
-4.2,-14.95,-3.43
-4.2,-14.95,-3.43
-4.46,-14.99,-3.23
-4.46,-14.99,-3.23
-4.46,-14.99,-3.23
-4.46,-14.99,-3.23
-4.46,-14.99,-3.23
-4.71,-15.02,-3.01
-4.71,-15.02,-3.01
-4.71,-15.02,-3.01
-4.71,-15.02,-3.01
-4.71,-15.02,-3.01
-5.13,-14.92,-3.38
-5.13,-14.92,-3.38
-5.13,-14.92,-3.38
-5.13,-14.92,-3.38
-5.13,-14.92,-3.38
-5.5,-14.8,-3.66
-5.5,-14.8,-3.66
-5.5,-14.8,-3.66
-5.5,-14.8,-3.66
-5.5,-14.8,-3.66
-5.79,-14.72,-3.75
-5.79,-14.72,-3.75
-5.79,-14.72,-3.75
-5.79,-14.72,-3.75
-5.79,-14.72,-3.75
-6.04,-14.65,-3.77
-6.04,-14.65,-3.77
-6.04,-14.65,-3.77
-6.04,-14.65,-3.77
-6.04,-14.65,-3.77
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.27,-14.58,-3.79
-6.77,-14.57,-3.06
-6.77,-14.57,-3.06
-6.77,-14.57,-3.06
-6.77,-14.57,-3.06
-6.77,-14.57,-3.06
-6.99,-14.47,-3.17
-6.99,-14.47,-3.17
-6.99,-14.47,-3.17
-6.99,-14.47,-3.17
-6.99,-14.47,-3.17
-7.24,-14.36,-3.27
-7.24,-14.36,-3.27
-7.24,-14.36,-3.27
-7.24,-14.36,-3.27
-7.24,-14.36,-3.27
-7.5,-14.27,-3.24
-7.5,-14.27,-3.24
-7.5,-14.27,-3.24
-7.5,-14.27,-3.24
-7.5,-14.27,-3.24
-7.76,-14.17,-3.14
-7.76,-14.17,-3.14
-7.76,-14.17,-3.14
-7.76,-14.17,-3.14
-7.76,-14.17,-3.14
-8.04,-14.06,-3.01
-8.04,-14.06,-3.01
-8.04,-14.06,-3.01
-8.04,-14.06,-3.01
-8.04,-14.06,-3.01
-8.34,-13.92,-2.91
-8.34,-13.92,-2.91
-8.34,-13.92,-2.91
-8.34,-13.92,-2.91
-8.34,-13.92,-2.91
-8.65,-13.78,-2.79
-8.65,-13.78,-2.79
-8.65,-13.78,-2.79
-8.65,-13.78,-2.79
-8.65,-13.78,-2.79
-8.95,-13.65,-2.56
-8.95,-13.65,-2.56
-8.95,-13.65,-2.56
-8.95,-13.65,-2.56
-8.95,-13.65,-2.56
-9.33,-13.45,-2.51
-9.33,-13.45,-2.51
-9.33,-13.45,-2.51
-9.33,-13.45,-2.51
-9.33,-13.45,-2.51
-9.7,-13.24,-2.5
-9.7,-13.24,-2.5
-9.7,-13.24,-2.5
-9.7,-13.24,-2.5
-9.7,-13.24,-2.5
-10.03,-13.08,-2.34
-10.03,-13.08,-2.34
-10.03,-13.08,-2.34
-10.03,-13.08,-2.34
-10.03,-13.08,-2.34
-10.32,-12.93,-2.05
-10.32,-12.93,-2.05
-10.32,-12.93,-2.05
-10.32,-12.93,-2.05
-10.32,-12.93,-2.05
-10.66,-12.71,-1.95
-10.66,-12.71,-1.95
-10.66,-12.71,-1.95
-10.66,-12.71,-1.95
-10.66,-12.71,-1.95
-10.99,-12.45,-1.91
-10.99,-12.45,-1.91
-10.99,-12.45,-1.91
-10.99,-12.45,-1.91
-10.99,-12.45,-1.91
-11.33,-12.14,-2.02
-11.33,-12.14,-2.02
-11.33,-12.14,-2.02
-11.33,-12.14,-2.02
-11.33,-12.14,-2.02
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-11.63,-11.86,-2.03
-12.4,-11.09,-1.82
-12.4,-11.09,-1.82
-12.4,-11.09,-1.82
-12.4,-11.09,-1.82
-12.4,-11.09,-1.82
-12.6,-10.88,-1.61
-12.6,-10.88,-1.61
-12.6,-10.88,-1.61
-12.6,-10.88,-1.61
-12.6,-10.88,-1.61
-12.82,-10.62,-1.55
-12.82,-10.62,-1.55
-12.82,-10.62,-1.55
-12.82,-10.62,-1.55
-12.82,-10.62,-1.55
-13.01,-10.39,-1.42
-13.01,-10.39,-1.42
-13.01,-10.39,-1.42
-13.01,-10.39,-1.42
-13.01,-10.39,-1.42
-13.2,-10.19,-1.26
-13.2,-10.19,-1.26
-13.2,-10.19,-1.26
-13.2,-10.19,-1.26
-13.2,-10.19,-1.26
-13.4,-9.95,-1.19
-13.4,-9.95,-1.19
-13.4,-9.95,-1.19
-13.4,-9.95,-1.19
-13.4,-9.95,-1.19
-13.61,-9.68,-1.27
-13.61,-9.68,-1.27
-13.61,-9.68,-1.27
-13.61,-9.68,-1.27
-13.61,-9.68,-1.27
-13.82,-9.39,-1.38
-13.82,-9.39,-1.38
-13.82,-9.39,-1.38
-13.82,-9.39,-1.38
-13.82,-9.39,-1.38
-14,-9.16,-1.32
-14,-9.16,-1.32
-14,-9.16,-1.32
-14,-9.16,-1.32
-14,-9.16,-1.32
-14.19,-8.96,-1.14
-14.19,-8.96,-1.14
-14.19,-8.96,-1.14
-14.19,-8.96,-1.14
-14.19,-8.96,-1.14
-14.37,-8.77,-0.94
-14.37,-8.77,-0.94
-14.37,-8.77,-0.94
-14.37,-8.77,-0.94
-14.37,-8.77,-0.94
-14.56,-8.55,-0.81
-14.56,-8.55,-0.81
-14.56,-8.55,-0.81
-14.56,-8.55,-0.81
-14.56,-8.55,-0.81
-14.76,-8.35,-0.7
-14.76,-8.35,-0.7
-14.76,-8.35,-0.7
-14.76,-8.35,-0.7
-14.76,-8.35,-0.7
-14.94,-8.16,-0.62
-14.94,-8.16,-0.62
-14.94,-8.16,-0.62
-14.94,-8.16,-0.62
-14.94,-8.16,-0.62
-15.11,-8.02,-0.5
-15.11,-8.02,-0.5
-15.11,-8.02,-0.5
-15.11,-8.02,-0.5
-15.11,-8.02,-0.5
-15.28,-7.95,-0.16
-15.28,-7.95,-0.16
-15.28,-7.95,-0.16
-15.28,-7.95,-0.16
-15.28,-7.95,-0.16
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-15.46,-7.87,0.05
-16.1,-7.26,-0.43
-16.1,-7.26,-0.43
-16.1,-7.26,-0.43
-16.1,-7.26,-0.43
-16.1,-7.26,-0.43
-16.3,-7.08,-0.3
-16.3,-7.08,-0.3
-16.3,-7.08,-0.3
-16.3,-7.08,-0.3
-16.3,-7.08,-0.3
-16.53,-6.8,-0.33
-16.53,-6.8,-0.33
-16.53,-6.8,-0.33
-16.53,-6.8,-0.33
-16.53,-6.8,-0.33
-16.74,-6.59,-0.08
-16.74,-6.59,-0.08
-16.74,-6.59,-0.08
-16.74,-6.59,-0.08
-16.74,-6.59,-0.08
-16.94,-6.4,0.21
-16.94,-6.4,0.21
-16.94,-6.4,0.21
-16.94,-6.4,0.21
-16.94,-6.4,0.21
-17.18,-6.05,0.01
-17.18,-6.05,0.01
-17.18,-6.05,0.01
-17.18,-6.05,0.01
-17.18,-6.05,0.01
-17.4,-5.52,-0.66
-17.4,-5.52,-0.66
-17.4,-5.52,-0.66
-17.4,-5.52,-0.66
-17.4,-5.52,-0.66
-17.51,-4.8,-1.99
-17.51,-4.8,-1.99
-17.51,-4.8,-1.99
-17.51,-4.8,-1.99
-17.51,-4.8,-1.99
-17.51,-4.27,-2.8
-17.51,-4.27,-2.8
-17.51,-4.27,-2.8
-17.51,-4.27,-2.8
-17.51,-4.27,-2.8
-17.41,-3.87,-3.45
-17.41,-3.87,-3.45
-17.41,-3.87,-3.45
-17.41,-3.87,-3.45
-17.41,-3.87,-3.45
-17.2,-3.47,-4.22
-17.2,-3.47,-4.22
-17.2,-3.47,-4.22
-17.2,-3.47,-4.22
-17.2,-3.47,-4.22
-16.99,-3.15,-4.73
-16.99,-3.15,-4.73
-16.99,-3.15,-4.73
-16.99,-3.15,-4.73
-16.99,-3.15,-4.73
-16.94,-2.97,-4.61
-16.94,-2.97,-4.61
-16.94,-2.97,-4.61
-16.94,-2.97,-4.61
-16.94,-2.97,-4.61
-16.93,-2.79,-4.38
-16.93,-2.79,-4.38
-16.93,-2.79,-4.38
-16.93,-2.79,-4.38
-16.93,-2.79,-4.38
-16.9,-2.49,-4.34
-16.9,-2.49,-4.34
-16.9,-2.49,-4.34
-16.9,-2.49,-4.34
-16.9,-2.49,-4.34
-16.82,-1.99,-4.57
-16.82,-1.99,-4.57
-16.82,-1.99,-4.57
-16.82,-1.99,-4.57
